,pos,event,platforms,VoT,U_bike,U_car,U_pt,ASC_rs,mode_choice,prob_rs,informed,expected_wait,mode_day
155,7003131561,,100,7.970588866031931,-0.48465608410399713,-2.3018037993115605,-99999,-2.2497,day-to-day,0.0517576362782273,True,0,car
156,5392221768,,100,12.181687332284982,-0.781116862162407,-2.5965049135324048,-99999,-2.2497,day-to-day,0.06256533648351378,True,0,bike
157,44813852,,100,7.2800882166510466,-0.3718426391458134,-2.207574542526112,-99999,-2.2497,day-to-day,0.05261820858857841,True,0,bike
158,549920740,,100,11.640120070904151,-1.0475202721141554,-2.7141784261854784,-99999,-2.2497,day-to-day,0.05757276296469713,True,0,car
159,4599961513,,100,33.26492218476534,-3.0450709767934194,-4.2668167326302315,-99999,-2.2497,day-to-day,0.21427174087447418,True,0,bike
160,44812602,,100,6.71047499936251,-0.32939484946870773,-2.161693509859912,-99999,-2.2497,day-to-day,0.05197691686576217,True,0,car
161,1433963001,,100,9.22518036943227,-0.6812898204829836,-2.454671535701136,-99999,-2.2497,day-to-day,0.05225960165867746,True,0,bike
162,44755694,,100,13.220950641498177,-0.7395946688305653,-2.61389871447495,-99999,-2.2497,day-to-day,0.0663749065259684,True,0,bike
163,2166211039,,100,14.63243238098473,-1.0709152094478702,-2.8171534535738303,-99999,-2.2497,day-to-day,0.07024200790269372,True,0,bike
164,4986579661,,100,10.643765765986917,-0.9507957694692047,-2.639572323875547,-99999,-2.2497,day-to-day,0.05405699870139216,True,0,bike
165,5368864466,,100,11.683760876105925,-1.056614423852375,-2.71990512859583,-99999,-2.2497,day-to-day,0.05767939552889975,True,0,bike
166,7003131561,,100,10.792782837567383,-0.7230804741742228,-2.521541104081754,-99999,-2.2497,day-to-day,0.058041894176090264,True,0,bike
167,1608998181,,100,9.058330620672956,-0.4646722312169213,-2.3213018578470956,-99999,-2.2497,day-to-day,0.056470171647283574,True,0,bike
168,44864086,,100,13.009526631291912,-0.9837804038582945,-2.72236029400555,-99999,-2.2497,day-to-day,0.06415818482751573,True,0,bike
169,44820019,,100,14.684718885494783,-1.2403366224861583,-2.8944084066874884,-99999,-2.2497,day-to-day,0.07021011393227705,True,0,bike
170,1570985012,,100,11.28369337196806,-0.7410001437371426,-2.546400023686534,-99999,-2.2497,day-to-day,0.05968415276058067,True,0,bike
171,44720695,,100,10.984799025069039,-1.1391358642319098,-2.7470778411100456,-99999,-2.2497,day-to-day,0.05316450744114701,True,0,bike
172,44834656,,100,7.29955347151188,-0.3986610575391373,-2.2267071823960576,-99999,-2.2497,day-to-day,0.051737233025224344,True,0,bike
173,629532237,,100,18.537660348792297,-1.110797205500022,-2.9846072836092485,-99999,-2.2497,day-to-day,0.08395045933205587,True,0,bike
174,44837714,,100,13.555508180115464,-0.9891002468757584,-2.742845683466612,-99999,-2.2497,day-to-day,0.06630216388814719,True,0,bike
175,1584013959,,100,7.921548233621706,-0.46415871788893404,-2.2871419031753115,-99999,-2.2497,day-to-day,0.05216629758607352,True,0,bike
176,1679761090,,100,15.030152959593945,-0.9537968066458767,-2.7798114783849606,-99999,-2.2497,day-to-day,0.07174775863438856,True,0,bike
177,4300794721,,100,15.726910286531545,-0.900645203420136,-2.783867746555968,-99999,-2.2497,day-to-day,0.07391423051826602,True,0,car
178,1668136752,,100,10.10343455711555,-0.5763672633682518,-2.4197970465045824,-99999,-2.2497,day-to-day,0.05784292537336852,True,0,car
179,1668136757,,100,20.17063566364861,-1.6189624538166496,-3.246128889980949,-99999,-2.2497,day-to-day,0.09625358561870626,True,0,bike
180,4555788280,,100,12.377519673030948,-1.0591443584212583,-2.739714582333094,-99999,-2.2497,day-to-day,0.060873483759409236,True,0,bike
181,565046997,,100,18.83886449735418,-1.1121837637087995,-2.997684495401355,-99999,-2.2497,day-to-day,0.08489418036193869,True,0,car
182,2635624112,,100,8.623354225348757,-0.5224411249904071,-2.343204889223256,-99999,-2.2497,day-to-day,0.05340750249512671,True,0,bike
183,1435362406,,100,9.938096407511622,-0.6416476733863171,-2.45114318403588,-99999,-2.2497,day-to-day,0.05603492566914223,True,0,bike
184,44805508,,100,7.375700055527369,-0.4240208009699845,-2.246167976473983,-99999,-2.2497,day-to-day,0.05117228964961254,True,0,car
185,1679761049,,100,13.243104956698868,-0.8989566790217822,-2.6899307721731764,-99999,-2.2497,day-to-day,0.06557642589015883,True,0,bike
186,643586473,,100,23.662679309925142,-1.2243070274955272,-3.249824920879133,-99999,-2.2497,day-to-day,0.10049229649464006,True,0,bike
187,44822489,,100,18.16593669682795,-1.5624925840423871,-3.1491482241868143,-99999,-2.2497,day-to-day,0.08678062397008812,True,0,bike
188,44859599,,100,9.603753344670848,-0.5287506466464281,-2.376593306819819,-99999,-2.2497,day-to-day,0.05697714527880707,True,0,bike
189,6248301254,,100,14.10601765104989,-1.0885300354256287,-2.807069343767507,-99999,-2.2497,day-to-day,0.06811368557419942,True,0,bike
190,1620149364,,100,9.927872196292203,-0.48732615320866324,-2.3640163151916385,-99999,-2.2497,day-to-day,0.0588990435310692,True,0,bike
191,630748809,,100,9.276272716118042,-0.5168739157420974,-2.3592276552837506,-99999,-2.2497,day-to-day,0.05604864622063421,True,0,bike
192,559613190,,100,14.803203382285364,-1.30926109914435,-2.92880887931548,-99999,-2.2497,day-to-day,0.07063769174485729,True,0,bike
193,44738668,,100,10.72695295548872,-0.8941868795329225,-2.611173012744519,-99999,-2.2497,day-to-day,0.05527320506962402,True,0,bike
194,44817944,,100,9.697459200889504,-0.5146118349272032,-2.371574201912644,-99999,-2.2497,day-to-day,0.057593728448924186,True,0,bike
195,1435362534,,100,11.848269127798062,-0.6994823150747717,-2.5441766113967716,-99999,-2.2497,day-to-day,0.0621949599037194,True,0,bike
196,1519890000,,100,10.629839255360364,-0.8696389604135374,-2.595537928567164,-99999,-2.2497,day-to-day,0.055191259814736826,True,0,bike
197,1584502763,,100,14.77708365552979,-0.9050635359375206,-2.7486752798409517,-99999,-2.2497,day-to-day,0.07090757377834961,True,0,bike
198,267538410,,100,15.635603315575342,-1.313738136359786,-2.957956976551822,-99999,-2.2497,day-to-day,0.07436066359263446,True,0,bike
199,4564972422,,100,16.62318855798928,-1.1136982227567553,-2.909064850695316,-99999,-2.2497,day-to-day,0.07764796759950546,True,0,rs
200,365993500,,100,30.44439395482087,-1.736751193809348,-3.7313007446310307,-99999,-2.2497,day-to-day,0.13672256382632966,True,0,rs
201,5356459943,,100,6.213487831213235,-0.27752198204345513,-2.1090254839850733,-99999,-2.2497,day-to-day,0.05228089374476813,True,0,bike
202,1584637090,,100,11.827040208076891,-0.6773083104049901,-2.532247262456278,-99999,-2.2497,day-to-day,0.06235596049245937,True,0,bike
203,1435362418,,100,11.366708205394605,-1.256652740485293,-2.8155238635299993,-99999,-2.2497,day-to-day,0.0537528688404747,True,0,bike
204,1421472381,,100,15.45488726781517,-1.3498126818740128,-2.9675218873868605,-99999,-2.2497,day-to-day,0.07358660154437338,True,0,bike
205,1371031395,,100,10.901885324533556,-0.7038741693755509,-2.5147335484303577,-99999,-2.2497,day-to-day,0.058737647911906,True,0,bike
206,2374392592,,100,9.473659511208224,-0.49645133725234836,-2.353677798845253,-99999,-2.2497,day-to-day,0.05719723631752324,True,0,rs
207,44861088,,100,11.309559628238055,-0.7226934264217765,-2.537743316222855,-99999,-2.2497,day-to-day,0.06001136844041369,True,0,bike
208,44868826,,100,10.6597420903632,-0.4808254332226494,-2.3872260669064707,-99999,-2.2497,day-to-day,0.061252150700997515,True,0,bike
209,503608237,,100,20.18328686979683,-1.4370051733809348,-3.177772791233405,-99999,-2.2497,day-to-day,0.09368674993351736,True,0,bike
210,7170315205,,100,11.311466261237488,-0.6127672639629266,-2.480835262388921,-99999,-2.2497,day-to-day,0.06140195016491204,True,0,bike
211,44827614,,100,16.901602800728107,-1.1323510489727808,-2.9275699317531947,-99999,-2.2497,day-to-day,0.07872191346246318,True,0,bike
212,1413910858,,100,8.181701046340045,-0.5029200725395822,-2.3190476167003613,-99999,-2.2497,day-to-day,0.052117309878433604,True,0,bike
213,44864976,,100,7.951363620246736,-0.4588731945244392,-2.284483001685981,-99999,-2.2497,day-to-day,0.05244828140274721,True,0,car
214,629555884,,100,18.380022941334445,-0.9550464142794506,-2.9164358336093716,-99999,-2.2497,day-to-day,0.08186653966885887,True,0,car
215,1435362424,,100,10.716437200986208,-1.094719781538078,-2.7183815571066177,-99999,-2.2497,day-to-day,0.052354375988513224,True,0,bike
216,44814389,,100,15.371273430768932,-1.2813322739961972,-2.9350606981920437,-99999,-2.2497,day-to-day,0.07318354989133888,True,0,bike
217,1830058780,,100,5.784420733765054,-0.28393793241808063,-2.1034595134220817,-99999,-2.2497,day-to-day,0.050129443226148485,True,0,car
218,4552156086,,100,7.283856005069826,-0.3897510416579475,-2.2201121670006287,-99999,-2.2497,day-to-day,0.05198960273345621,True,0,bike
219,1448535812,,100,11.56369644649958,-1.1301329022680113,-2.7545054052145135,-99999,-2.2497,day-to-day,0.056266866996820625,True,0,bike
220,1566353769,,100,11.743322156396383,-0.9425581806795618,-2.6636385985686806,-99999,-2.2497,day-to-day,0.059197374791416124,True,0,bike
221,366654673,,100,10.565885062745684,-0.9228126615079162,-2.6226788329646213,-99999,-2.2497,day-to-day,0.05409928850034629,True,0,car
222,1530303709,,100,10.973832534444956,-0.5508010411983134,-2.4361969214008754,-99999,-2.2497,day-to-day,0.06115526487087558,True,0,bike
223,1831506883,,100,12.117267573029576,-1.4977077356570925,-2.9505285463401876,-99999,-2.2497,day-to-day,0.055440231778586674,True,0,bike
224,5605799278,,100,11.188016905115578,-1.1898953223786202,-2.7775658282405242,-99999,-2.2497,day-to-day,0.05359604246779215,True,0,bike
